"id","conversation_id","full_text","url","hashtags/0","hashtags/1","hashtags/2","hashtags/3","hashtags/4","hashtags/5","hashtags/6","hashtags/7","hashtags/8","hashtags/9","hashtags/10","hashtags/11","hashtags/12","hashtags/13","hashtags/14","hashtags/15","hashtags/16","hashtags/17","hashtags/18","hashtags/19","hashtags/20","hashtags/21","hashtags/22","hashtags/23","hashtags/24","hashtags/25","hashtags/26","hashtags/27","hashtags/28","hashtags/29","hashtags/30","hashtags/31","hashtags/32","hashtags/33","hashtags/34","hashtags/35","view_count","favorite_count","retweet_count","reply_count","created_at"
"1647250880255631360","1647250880255631360","I’m 2 today! 🎂🎉🥳

Spending the day lounging on mother because of course, it’s #Caturday 😌
#happybirthday #cats #CatsOfTwitter https://t.co/GjBWl3yXXI","https://twitter.com/tinybiscuit_cat/status/1647250880255631360","Caturday","happybirthday","cats","CatsOfTwitter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"26868","2591","195","147","2023-04-15T14:49:48.000Z"
"1646909749533761538","1646909749533761538","Who needs minions when you have a mischievous cat? 📦
 
#PetParents #Minions #LoveCats #FunnyCats #MinionMovie #DespicableMe #Cats https://t.co/TIaPYtkjOy","https://twitter.com/ASPCAPetIns/status/1646909749533761538","PetParents","Minions","LoveCats","FunnyCats","MinionMovie","DespicableMe","Cats",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"33869","481","47","4","2023-04-14T16:14:17.000Z"
"1646714903841972225","1646714903841972225","☆•☆ Good morning and I wish you all a happy Friday. 😻😍🌞❤👋 ☆•☆

#CatsOnTwitter #cats #CatsLover https://t.co/YgJtEbQF1p","https://twitter.com/Caroline011x/status/1646714903841972225","CatsOnTwitter","cats","CatsLover",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1914","150","75","11","2023-04-14T03:20:02.000Z"
"1646336973991464960","1646336973991464960","This is your reminder that Nellie has been at the Ontario Feral Cat Project (in Ontario, Oregon, not Canada) for 1,319 DAYS. Must be indoor only for her safety. She is UTD on her vaccinations and tested negative for FeLV &amp; positive for FIV. https://t.co/6W92dmf5pO #cats https://t.co/TrRMjiYSbq","https://twitter.com/shaindelr/status/1646336973991464960","cats",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"85216","1587","346","31","2023-04-13T02:18:16.000Z"
"1645578356816236544","1645578356816236544","In ancient #Scotland it was believed that witches could shape- shift into #cats. However great care had to be taken, as once they had shifted for the ninth time they could not shift back. #FairyTaleTuesday https://t.co/OHoxM6zrkT","https://twitter.com/frome_maude/status/1645578356816236544","Scotland","cats","FairyTaleTuesday",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18150","418","81","6","2023-04-11T00:03:48.000Z"
"1645528009451896833","1645528009451896833","Apparently it’s #NationalSiblingDay today 😺 

#cats #CatsAreFamily #CatsOfTwitter #SiblingsDay #siblingslove https://t.co/qDOBufaeYD","https://twitter.com/EvieFreddie/status/1645528009451896833","NationalSiblingDay","cats","CatsAreFamily","CatsOfTwitter","SiblingsDay","siblingslove",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8285","847","50","33","2023-04-10T20:43:44.000Z"
"1645460494306668544","1645460494306668544","Please retweet to help Tiggy find a home #KENT #UK
   
Aged 14, sadly her dad has gone into care. She is looking for a quiet home, she has some health issues. Please contact the shelter for full information.   

DETAILS or APPLY
https://t.co/zMciE6JIB2
☎️01732865530
 #cats https://t.co/3WQDC6Gjn4","https://twitter.com/AdoptionsUk/status/1645460494306668544","KENT","UK","cats",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16798","528","758","11","2023-04-10T16:15:27.000Z"
"1645394402703990785","1645394402703990785","🎉 Our website is officially LIVE !!!🚀
🌟 Come and input your email as early birds and share with your friends: https://t.co/RgmNuBBm3f 
#GameFi  #InternalTesting #Cats #Arbitrum #ArbitrumNova https://t.co/Orq5HKUAiz","https://twitter.com/genki_cats/status/1645394402703990785","GameFi","InternalTesting","Cats","Arbitrum","ArbitrumNova",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16201","402","328","69","2023-04-10T11:52:50.000Z"
"1644889164943609858","1644889164943609858","Rice Lake Weighing Systems' SURVIVOR® truck scales are built tough, start to finish. Designed for durable performance, SURVIVOR truck scales provide extreme reliability under the most demanding conditions.","https://twitter.com/americanscaleus/status/1644889164943609858",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1068484","82","7","10","2023-04-09T02:25:12.000Z"
"1648388384946094080","1648388384946094080","Hi I’m Pookie! I’m a small #twitch #vtuber ! I love to play games but I’m not always good at it. 😅 however I’d love to play with you one day! I’m always willing to make new friends.
Check out my Twitch!
https://t.co/uMMxqhAWxM

#discord #english #cat #gamer #gamergirl #Overwatch https://t.co/XhhF6NbDbf","https://twitter.com/MissxPookie/status/1648388384946094080","twitch","vtuber","discord","english","cat","gamer","gamergirl","Overwatch",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"51","1","0","0","2023-04-18T18:09:51.000Z"
"1648367869883826198","1648367869883826198","🧋What kind of tea are you drinking today?

 Wishlist us and enjoy some tea in Pekoe!  
https://t.co/m5di9vnlEc

#indiedev #indiegamedev #gamedev #cats #cat #tea #pekoe https://t.co/ihEPDEpylV","https://twitter.com/KittenCupStudio/status/1648367869883826198","indiedev","indiegamedev","gamedev","cats","cat","tea","pekoe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"662","20","4","0","2023-04-18T16:48:20.000Z"
"1648350834302877698","1648350834302877698","I need nuggets. Okay, thanks. Bye.
#cat #cats #meow #meows #meowstagram #meowfeature #catstagram #catsofinstagram #meowmeow #meowed #catlife #catlovers #catlady #hi #fyp #viral #cute #cuteness #catoftheday #mycat #catladylife https://t.co/OxEfBOr9wr","https://twitter.com/ButtersTheBean/status/1648350834302877698","cat","cats","meow","meows","meowstagram","meowfeature","catstagram","catsofinstagram","meowmeow","meowed","catlife","catlovers","catlady","hi","fyp","viral","cute","cuteness","catoftheday","mycat","catladylife",,,,,,,,,,,,,,,,"186","16","0","0","2023-04-18T15:40:38.000Z"
"1648397555733233664","1648397555733233664","Dylan and Dadz mum still poorly ❤️‍🩹❤️‍🩹hospital called and did assessment she can’t have anti vitals as she has the rare blood disease. They are sending a dr out. Monitoring O2 levels. 
Thank you for all your lovely messages❤️ we all send our love ❤️ https://t.co/4kDwWOZKmC","https://twitter.com/Cats_dogs_kit/status/1648397555733233664",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"37","6","2","1","2023-04-18T18:46:17.000Z"
"1648391038975848449","1648391038975848449","The Uganda Rugby Club Rankings - After Round 14 of the #NileSpecialRugby Premiership.

1. Heathens - 81.57
2. Pirates - 78.27
3. KOBs - 77.50
4. Buffaloes - 70.53
5. Hippos - 70.10
⬆️6. Mongers - 63.95
⬆️7. Rhinos - 61.77
⬇️8. Impis - 61.58
9. Rams - 59.69
10. Walukuba - 53.75 https://t.co/QB6TG3NTEP","https://twitter.com/fatcatspod/status/1648391038975848449","NileSpecialRugby",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"496","15","4","3","2023-04-18T18:20:23.000Z"
"1648347410165317633","1648347410165317633","When you lose weight between visits and the vet has the audacity to say you're a big boy 😾 #Cat #britishshorthair #grumpy https://t.co/n1B2guBCcL","https://twitter.com/OnACuteCloud1/status/1648347410165317633","Cat","britishshorthair","grumpy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"173","10","0","3","2023-04-18T15:27:02.000Z"
"1648390126542766080","1648390126542766080","DOGS!! CATS!! DOGS DOGS!! CATS!!! #csm127 https://t.co/kxv2jdTszs","https://twitter.com/eerippo/status/1648390126542766080","csm127",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"189","9","2","0","2023-04-18T18:16:46.000Z"
"1648200810344460295","1648200810344460295","Hi! I'm Marcilene, a Female Domestic Shorthair Cat. #DomesticShorthair #Cat #BillytheKiddenRescue https://t.co/ZaavJSXsia https://t.co/kui303H2F1","https://twitter.com/BillyTheKidden/status/1648200810344460295","DomesticShorthair","Cat","BillytheKiddenRescue",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"381","43","17","1","2023-04-18T05:44:29.000Z"
"1648389846698807296","1648389846698807296","BUY and then STREAM Kill Bill Remix guys! It’s only 69 cents and it’ll help us get Doja and Sza another #1! https://t.co/IYmLukBXWD","https://twitter.com/DiamondsOnShai/status/1648389846698807296",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1391","65","22","2","2023-04-18T18:15:39.000Z"
"1648381949436723219","1648381949436723219","Cats first round matchup at Mortimer Jordan has been moved to Thursday. Games are at 4:30 and 7:00. 

Game 3 will be Friday at 1:00 if necessary. https://t.co/O0KOy9zzIE","https://twitter.com/CullmanBaseball/status/1648381949436723219",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"241","12","4","0","2023-04-18T17:44:16.000Z"
"1648063275790397440","1648063275790397440","As a reminder to everyone, you can pickup a copy of Cashmere Sky Volume 1 in print at Fenris Publishing! @fenrispublish #cashmeresky #graphicnovel #comic #cat #cartoon #anthro #furry #illustration

https://t.co/qrYEpVCtpI https://t.co/6Dm1OrHnZd","https://twitter.com/fxscreamer/status/1648063275790397440","cashmeresky","graphicnovel","comic","cat","cartoon","anthro","furry","illustration",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16285","253","34","3","2023-04-17T20:37:59.000Z"
"1648380829708730369","1648380829708730369","don’t say you understand my pain unless you used to spend 8+ hours daily during the summer of 2013 roleplaying warrior cats on a minecraft server and logged on to randomly got banned for a year with no reason. https://t.co/RI2fo8p4E9","https://twitter.com/dizsysyy/status/1648380829708730369",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"316","22","0","1","2023-04-18T17:39:49.000Z"
"1647981270746406913","1647981270746406913","was gonna sleep until i saw today theme. knew right away i gotta draw this good boy, BEHOLD PURE BREAD CAT 🍞 lol

@Pixel_Dailies #pixel_dailies #VisualPun #pixelart #cat https://t.co/e5jhHYp6FY","https://twitter.com/napixelz/status/1647981270746406913","pixel_dailies","VisualPun","pixelart","cat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"513","26","4","0","2023-04-17T15:12:07.000Z"
"1647827408421109760","1647827408421109760","Good morning friends 🐾
An early morning kitty loaf from Chuckles.
#cats #CatsOfTwitter #cat #CatsOnTwitter #KittyLoafMonday https://t.co/1KIwkQQVoF","https://twitter.com/ChucklesWonder/status/1647827408421109760","cats","CatsOfTwitter","cat","CatsOnTwitter","KittyLoafMonday",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"265","43","3","3","2023-04-17T05:00:43.000Z"
"1648370144702504962","1648370144702504962","Why do clutch bags exist why would you ever want to carry something when your shoulder could do the work for you it genuinely boggles my mind anyone would pick this option willingly","https://twitter.com/yeorosang/status/1648370144702504962",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1975","46","4","0","2023-04-18T16:57:22.000Z"
"1647580301034418178","1647580301034418178","If you still love me, meet me at the top of the escalator at midnight. 💞

#cat https://t.co/uAukbouqKv","https://twitter.com/liliefleur/status/1647580301034418178","cat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"257","24","0","2","2023-04-16T12:38:48.000Z"
"1648367056625057800","1648367056625057800","Bring on the CATS! #EMAW24","https://twitter.com/spedbraet/status/1648367056625057800","EMAW24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35041","516","40","37","2023-04-18T16:45:06.000Z"
"1647377163472056321","1647377163472056321","#Cat #EarlGray_CCSTCA_02 Yes I know I have beautiful eyes.  I’m the whole package and I can be yours😀❤️ https://t.co/awIDNvQY2z https://t.co/gV4vVcxTrB","https://twitter.com/AdoptCCAnimals/status/1647377163472056321","Cat","EarlGray_CCSTCA_02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2118","53","46","0","2023-04-15T23:11:37.000Z"
"1648366754760884226","1648366754760884226","I've started making preparations for my retro dinner party 🎉 this weekend. You're all invited, and you can bring your cats and dogs. 

#retro #party #Flashback #British https://t.co/AAo8uVN0eE","https://twitter.com/YesterdaysBrit1/status/1648366754760884226","retro","party","Flashback","British",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4031","88","6","19","2023-04-18T16:43:54.000Z"
"1647318369303945218","1647318369303945218","Took a short bit last night and drew Rocky enjoying his favorite past time... crime scenes. I sort of went for a Ren and Stimpy vibe here lol.
@LackadaisyCats
#lackadaisy #LackadaisyCats #cat #furry #anthro #cartoon #lackadaisyrocky https://t.co/lEUrBNUU78","https://twitter.com/fxscreamer/status/1647318369303945218","lackadaisy","LackadaisyCats","cat","furry","anthro","cartoon","lackadaisyrocky",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22336","1339","140","7","2023-04-15T19:17:59.000Z"
"1646422590691459072","1646422590691459072","Happy #ThrowbackThursday pals 🎉🎉🎉

This is the very first time I sat on my mommas lap! I was just 13 weeks old, just a smol baby 💕

#CatsOnTwitter #CatsOfTwitter #CatsAreFamily #bengalcat #teambengal #CatsLover #cats #kittens #Cat https://t.co/Xsl1DPkKB3","https://twitter.com/LaneyBK/status/1646422590691459072","ThrowbackThursday","CatsOnTwitter","CatsOfTwitter","CatsAreFamily","bengalcat","teambengal","CatsLover","cats","kittens","Cat",,,,,,,,,,,,,,,,,,,,,,,,,,,"1891","189","29","23","2023-04-13T07:58:29.000Z"
"1648355890846728194","1648355890846728194","i will always find a way to make any cat yoongi https://t.co/IdJaPFWntM","https://twitter.com/emilypatel_/status/1648355890846728194",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"229","8","3","1","2023-04-18T16:00:44.000Z"
"1646266570522468354","1646266570522468354","#Cat #Cozette_CCSTCA_02 who's a fan of cats with ear tufts?  https://t.co/lXD9aG8Gtb https://t.co/f6Wcf6ivrT","https://twitter.com/AdoptCCAnimals/status/1646266570522468354","Cat","Cozette_CCSTCA_02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"405","31","20","1","2023-04-12T21:38:31.000Z"
"1648355352403136514","1648263662514085890","@emilypatel_ It’s a pair ☺️ https://t.co/KZtgVpWv40","https://twitter.com/mangokandy/status/1648355352403136514",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"234","0","0","1","2023-04-18T15:58:35.000Z"
"1646266193064472577","1646266193064472577","#Cat #Cozette_CCSTCA_02 she's just gorgeous, isn't she? https://t.co/lXD9aG8Gtb https://t.co/xH3zG26sVb","https://twitter.com/AdoptCCAnimals/status/1646266193064472577","Cat","Cozette_CCSTCA_02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"568","38","37","0","2023-04-12T21:37:01.000Z"
"1648352459339726856","1648352459339726856","💔🥹🆘106 🐈SHELTER KITTIES 🆘ARE 🆘AT RISK OF GOING HUNGRY! So far I have only collected $186 in donations for the kitties. There is now a shortfall of $414! I need to purchase food shortly. 🐱Please don’t let them down! RT always! https://t.co/DKN3awZQNN💔🚨💔🆘️💔🐾 https://t.co/IPnjXd9vyk","https://twitter.com/LoverHomeless/status/1648352459339726856",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1384","80","102","3","2023-04-18T15:47:05.000Z"
"1646167285047111680","1646167285047111680","Molly ❤
@moonchildfams 
.
.
.
#art #arts #drawing #cat #KittyTwitter #kittens #kitty https://t.co/CCgqhBodhP","https://twitter.com/puisisehari/status/1646167285047111680","art","arts","drawing","cat","KittyTwitter","kittens","kitty",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3419","114","25","2","2023-04-12T15:03:59.000Z"
"1645915541763403776","1645915541763403776","🆘CODE RED🆘RELISTED THU 4/13/23🆘
💝SCARED, UNDER-SOCIALIZED 7YO BLACK &amp; WHITE KITTY ""RASCAL""💝
😿💔FROM A CAT HOARDING CASE, HAS STOMATITIS &amp; CKD
🚨NEEDS #ADOPTION #RESCUE #FOSTER ASAP🚨
▶163400 https://t.co/zaqr5k9rvK
🙏🏾#ADOPT #PLEDGE #AdoptDontShop
#BROOKLYN #NYCACC #CAT https://t.co/63uB7a7c8x","https://twitter.com/sachikoko/status/1645915541763403776","ADOPTION","RESCUE","FOSTER","ADOPT","PLEDGE","AdoptDontShop","BROOKLYN","NYCACC","CAT",,,,,,,,,,,,,,,,,,,,,,,,,,,,"4309","146","209","10","2023-04-11T22:23:39.000Z"
"1645772066535219201","1645772066535219201","Happy #NationalPetDay2023 from Lolly &amp; all of us @RappCatsAdopt. Our mission: turn abandoned #cats &amp; #kittens into #pets in loving, safe homes! #virginia #nova #dc #washingtondc #cat #KittyTwitter #love #luv #cute #babies #kitten #AdoptDontShop #adorable #rescue #NationalPetDay https://t.co/pYIzAZ75I6","https://twitter.com/RappCatsAdopt/status/1645772066535219201","NationalPetDay2023","cats","kittens","pets","virginia","nova","dc","washingtondc","cat","KittyTwitter","love","luv","cute","babies","kitten","AdoptDontShop","adorable","rescue","NationalPetDay",,,,,,,,,,,,,,,,,,"4602","430","110","13","2023-04-11T12:53:32.000Z"
"1645065031275429889","1645065031275429889","Polk County #Animal Control in #Cedartown #Georgia is clearly in desperate need of a strong #foster #cat #dog parent network + a #rescue partner network. PLS spread the word:
https://t.co/eACWvntHSv","https://twitter.com/AskMrFrisky/status/1645065031275429889","Animal","Cedartown","Georgia","foster","cat","dog","rescue",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3280","204","315","18","2023-04-09T14:04:01.000Z"
"1644932347022680064","1644932347022680064","We R very Sad😿 No one cared about our hunger, and no one helped us achieve the goals of buying our food &amp; milk
To all #Cat lovers🐈 is there anyone who would like to help us achieve our remaining goal $40 and be able to buy food &amp; drink fresh milk?Please!
https://t.co/QNErTTCUwC https://t.co/eioPG5VsSB","https://twitter.com/MShagalaih1/status/1644932347022680064","Cat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1186","30","44","4","2023-04-09T05:16:47.000Z"
"1644890876659789826","1644890876659789826","A very debonair #cat https://t.co/uy6jz4aaOc","https://twitter.com/KlatuBaradaNiko/status/1644890876659789826","cat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1815","66","22","2","2023-04-09T02:32:00.000Z"
"1648386028120469505","1648386028120469505","remember when I said my cat has a bestie that knocks for him at his cat flap, turns out he knocks for his bestie as well 😭😭😭 https://t.co/On2RpGg1ND","https://twitter.com/heidisaint/status/1648386028120469505",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1159","39","0","7","2023-04-18T18:00:29.000Z"
"1648385907429351426","1648385907429351426","Doja Cat via Instagram 2 years ago today ‘PLAY THE HAPPY SONGGGG 📽’ (april 18th 2021)  https://t.co/PjhgWxWl8j","https://twitter.com/ThrowbackDoja/status/1648385907429351426",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"362","22","4","0","2023-04-18T18:00:00.000Z"
"1648380070807978012","1648380070807978012","“But my lord, there is no such force” https://t.co/WcHN4OHAvV","https://twitter.com/QuinnCat13/status/1648380070807978012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"228","15","2","0","2023-04-18T17:36:48.000Z"
"1648382130572120070","1648382130572120070","i drew my friends cat art block been smacking my bum https://t.co/JSHfDelZpR","https://twitter.com/flowrmosh/status/1648382130572120070",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"186","18","2","1","2023-04-18T17:45:00.000Z"
